,event_id,home_team_name,away_team_name,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched
2467,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 2.5 Goals,1.198763223,206.51045200000002
2468,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 3.5 Goals,1.198763227,0.0
2469,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 4.5 Goals,1.198763224,0.0
2470,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 5.5 Goals,1.198763186,0.0
2471,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 6.5 Goals,1.198763184,0.0
2472,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 7.5 Goals,1.198763177,0.0
2473,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 8.5 Goals,1.198763175,0.0
2474,31432574,CFR Cluj,Universitatea Craiova,GMT,2022-05-15T18:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Universitatea Craiova +1,1.198763264,0.0
2475,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Arges Pitesti +1,1.198763354,0.0
2476,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Asian Handicap,1.198763318,12.5462
2477,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Both teams to Score?,1.198763352,0.0
2478,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Correct Score,1.198763277,0.0
2479,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Double Chance,1.198763269,0.0
2480,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Draw no Bet,1.198763353,0.0
2481,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Farul Constanta +1,1.198763270,0.0
2482,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 0.5,1.198763271,0.0
2483,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 1.5,1.198763273,0.0
2484,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 2.5,1.198763266,0.0
2485,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Goal Lines,1.198763278,0.0
2486,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time,1.198763275,0.0
2487,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time Score,1.198763312,0.0
2488,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time/Full Time,1.198763315,0.0
2489,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Match Odds,1.198763268,371.743906
2490,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 0.5 Goals,1.198763272,0.0
2491,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 1.5 Goals,1.198763316,0.0
2492,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 2.5 Goals,1.198763313,0.0
2493,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 3.5 Goals,1.198763317,0.0
2494,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 4.5 Goals,1.198763314,0.0
2495,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 5.5 Goals,1.198763276,0.0
2496,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 6.5 Goals,1.198763274,0.0
2497,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 7.5 Goals,1.198763267,0.0
2498,31432575,Farul Constanta,Arges Pitesti,GMT,2022-05-14T13:30:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 8.5 Goals,1.198763265,0.0
2499,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Asian Handicap,1.198763138,0.0
2500,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Both teams to Score?,1.198763172,0.0
2501,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Correct Score,1.198763097,0.0
2502,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Double Chance,1.198763089,0.0
2503,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Draw no Bet,1.198763173,0.0
2504,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,FC Voluntari +1,1.198763090,0.0
2505,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,FCSB +1,1.198763174,0.37638599999999994
2506,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 0.5,1.198763091,0.0
2507,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 1.5,1.198763093,0.0
2508,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,First Half Goals 2.5,1.198763086,0.0
2509,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Goal Lines,1.198763098,0.0
2510,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time,1.198763095,0.0
2511,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time Score,1.198763132,0.0
2512,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Half Time/Full Time,1.198763135,0.0
2513,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Match Odds,1.198763088,8625.073383
2514,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 0.5 Goals,1.198763092,0.0
2515,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 1.5 Goals,1.198763136,0.0
2516,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 2.5 Goals,1.198763133,0.0
2517,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 3.5 Goals,1.198763137,0.0
2518,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 4.5 Goals,1.198763134,0.0
2519,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 5.5 Goals,1.198763096,0.0
2520,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 6.5 Goals,1.198763094,0.0
2521,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 7.5 Goals,1.198763087,0.0
2522,31432576,FC Voluntari,FCSB,GMT,2022-05-14T18:00:00.000Z,RO,24,Romanian Liga I,4905,TF,Over/Under 8.5 Goals,1.198763085,0.0
2523,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Asian Handicap,1.198815946,12.5462
2524,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Both teams to Score?,1.198815988,0.0
2525,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Correct Score,1.198815998,0.0
2526,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Double Chance,1.198815980,0.0
2527,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Draw no Bet,1.198815981,0.0
2528,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Elfsborg +1,1.198815982,0.0
2529,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Elfsborg +2,1.198816019,0.0
2530,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Elfsborg +3,1.198816020,0.0
2531,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Elfsborg Clean Sheet,1.198816005,0.0
2532,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Elfsborg Win to Nil,1.198815984,0.0
2533,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 0.5,1.198815992,0.0
2534,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 1.5,1.198815994,0.0
2535,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 2.5,1.198815987,0.0
2536,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Goal Lines,1.198815911,0.0
2537,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time,1.198815996,0.0
2538,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time Score,1.198816001,0.0
2539,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time/Full Time,1.198816002,0.0
2540,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds,1.198815989,609.8707820000001
2541,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds & Over/Under 2.5 Goals,1.198816018,0.0
2542,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds and Both teams to Score,1.198816015,0.0
2543,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 0.5 Goals,1.198815993,0.0
2544,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 1.5 Goals,1.198816003,18.819300000000002
2545,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198815999,0.0
2546,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 3.5 Goals,1.198815945,0.0
2547,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 4.5 Goals,1.198816000,0.0
2548,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 5.5 Goals,1.198815997,0.0
2549,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 6.5 Goals,1.198815995,0.0
2550,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 7.5 Goals,1.198815985,0.0
2551,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 8.5 Goals,1.198815986,0.0
2552,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Sirius +1,1.198815991,0.0
2553,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Sirius +2,1.198816016,0.0
2554,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Sirius +3,1.198816017,0.0
2555,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Sirius Clean Sheet,1.198816004,0.0
2556,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Sirius Win to Nil,1.198815983,0.0
2557,31434666,Sirius,Elfsborg,GMT,2022-05-14T15:30:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Total Goals Odd/Even,1.198815990,0.0
2558,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Asian Handicap,1.198815835,140.391978
2559,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Both teams to Score?,1.198815877,0.0
2560,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Correct Score,1.198815888,0.0
2561,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Double Chance,1.198815869,0.0
2562,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Draw no Bet,1.198815870,0.0
2563,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 0.5,1.198815881,0.0
2564,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 1.5,1.198815883,0.0
2565,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,First Half Goals 2.5,1.198815876,0.0
2566,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Goal Lines,1.198815800,6.900410000000001
2567,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time,1.198815885,0.0
2568,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time Score,1.198815891,0.0
2569,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Half Time/Full Time,1.198815892,0.0
2570,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds,1.198815878,16202.099949000001
2571,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds & Over/Under 2.5 Goals,1.198815908,0.0
2572,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Match Odds and Both teams to Score,1.198815905,0.0
2573,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Mjallby +1,1.198815880,0.0
2574,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Mjallby +2,1.198815906,0.0
2575,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Mjallby +3,1.198815907,0.0
2576,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Mjallby Clean Sheet,1.198815894,0.0
2577,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Mjallby Win to Nil,1.198815872,0.0
2578,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 0.5 Goals,1.198815882,0.0
2579,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 1.5 Goals,1.198815893,0.0
2580,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198815889,414.58917900000006
2581,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 3.5 Goals,1.198815834,47.04825000000001
2582,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 4.5 Goals,1.198815890,0.0
2583,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 5.5 Goals,1.198815887,0.0
2584,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 6.5 Goals,1.198815884,0.0
2585,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 7.5 Goals,1.198815874,0.0
2586,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Over/Under 8.5 Goals,1.198815875,0.0
2587,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Total Goals Odd/Even,1.198815879,0.0
2588,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Varnamo +1,1.198815871,0.0
2589,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Varnamo +2,1.198815909,0.0
2590,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Varnamo +3,1.198815910,0.0
2591,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Varnamo Clean Sheet,1.198815895,0.0
2592,31434667,Mjallby,Varnamo,GMT,2022-05-14T13:00:00.000Z,SE,35,Swedish Allsvenskan,129,TF,Varnamo Win to Nil,1.198815873,0.0
2593,31434687,Hacken,Kalmar FF,GMT,2022-05-15T13:00:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Match Odds,1.198804896,84.812312
2594,31434687,Hacken,Kalmar FF,GMT,2022-05-15T13:00:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198804906,0.0
2595,31434690,Degerfors,Helsingborgs,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Match Odds,1.198804786,108.27370600000002
2596,31434690,Degerfors,Helsingborgs,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198804796,15.180901999999998
2597,31434691,Hammarby,AIK,GMT,2022-05-15T13:00:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Match Odds,1.198804676,537.730132
2598,31434691,Hammarby,AIK,GMT,2022-05-15T13:00:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198804686,15.180901999999998
2599,31434692,IFK Goteborg,Varbergs BoIS,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Match Odds,1.198804566,59.845374
2600,31434692,IFK Goteborg,Varbergs BoIS,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198804576,0.0
2601,31434693,Norrkoping,Sundsvall,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Match Odds,1.198804430,318.108901
2602,31434693,Norrkoping,Sundsvall,GMT,2022-05-15T15:30:00.000Z,SE,2,Swedish Allsvenskan,129,TF,Over/Under 2.5 Goals,1.198804440,0.0
2603,31434728,Djurgardens,Malmo FF,GMT,2022-05-16T17:10:00.000Z,SE,1,Swedish Allsvenskan,129,TF,Match Odds,1.198804320,15.180901999999998
2604,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Asian Handicap,1.198804193,131.79783100000003
2605,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Both teams to Score?,1.198804227,39.896916000000004
2606,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Correct Score,1.198804152,837.0824640000001
2607,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Dalkurd FF +1,1.198804145,0.0
2608,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Double Chance,1.198804144,214.54002000000003
2609,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Draw no Bet,1.198804228,79.29198400000001
2610,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,First Half Goals 0.5,1.198804146,0.0
2611,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,First Half Goals 1.5,1.198804148,0.0
2612,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,First Half Goals 2.5,1.198804141,0.0
2613,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Goal Lines,1.198804153,0.0
2614,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Half Time,1.198804150,0.0
2615,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Half Time Score,1.198804187,0.0
2616,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Half Time/Full Time,1.198804190,0.0
2617,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Match Odds,1.198804143,25891.342016
2618,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 0.5 Goals,1.198804147,0.0
2619,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 1.5 Goals,1.198804191,0.0
2620,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 2.5 Goals,1.198804188,15.306364
2621,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 3.5 Goals,1.198804192,0.0
2622,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 4.5 Goals,1.198804189,0.0
2623,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 5.5 Goals,1.198804151,0.0
2624,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 6.5 Goals,1.198804149,0.0
2625,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 7.5 Goals,1.198804142,0.0
2626,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Over/Under 8.5 Goals,1.198804140,0.0
2627,31434730,Dalkurd FF,Skovde Aik,GMT,2022-05-13T17:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Skovde AIK +1,1.198804229,0.0
2628,31434732,Halmstads,AFC Eskilstuna,GMT,2022-05-14T13:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,AFC Eskilstuna +1,1.198804139,0.0
2629,31434732,Halmstads,AFC Eskilstuna,GMT,2022-05-14T13:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Asian Handicap,1.198804103,0.0
2630,31434732,Halmstads,AFC Eskilstuna,GMT,2022-05-14T13:00:00.000Z,SE,24,Swedish Superettan,12202373,TF,Both teams to Score?,1.198804137,0.0
