,event_id,home_team_name,away_team_name,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched,odd,odd_type,odd_size,selection_id
0,13932380,Danish Superliga,N/A,Europe/London,2021-08-03T12:10:00.000Z,DK,1,Danish Superliga,23,TF,Winner 2021/22,1.186003316,11366.442842,,,,TF
1,1908053,English Championship,N/A,Europe/London,2021-08-06T18:45:00.000Z,GB,1,English Championship,7129730,TF,Promotion 2021/22,1.184102729,386379.2798320001,,,,TF
2,1908056,English League 2,N/A,Europe/London,2019-08-05T14:00:00.000Z,GB,1,English League 2,37,TF,Promotion 2021/22,1.184103941,103334.58375800001,,,,TF
3,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Handicap Win 2021/22,1.185992871,333892.275122,,,,TF
4,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,London Club H2H 2021/22,1.186004506,230963.452654,,,,TF
5,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Next Manager To Leave Position,1.197773573,657.7209200000001,,,,TF
6,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,PFA Player of the Year 2021/22,1.186109058,211758.877084,,,,TF
7,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Relegation 2021/22,1.184061110,4139507.90748,,,,TF
8,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Rock Bottom 2021/22,1.185352764,342127.978889,,,,TF
9,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Straight Forecast 2021/22,1.185992876,64706.984244,,,,TF
10,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Top 10 Finish 2021/22,1.184315597,1098550.426463,,,,TF
11,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Top 3 Finish 2021/22,1.185352213,187155.92576900002,,,,TF
12,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Top 4 Finish 2021/22,1.184315510,6201502.629994,,,,TF
13,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Top 6 Finish 2021/22,1.185351792,301483.639478,,,,TF
14,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Top Goalscorer 2021/2022,1.185594026,1594993.3627620002,,,,TF
15,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Winner 2021/22,1.183689747,52150821.227791004,,,,TF
16,2022802,English Premier League,N/A,Europe/London,2022-01-24T18:10:00.000Z,GB,14,English Premier League,10932509,TF,Winner W/O Man City & Liverpool 2021/22,1.185352465,332720.193935,,,,TF
17,241361,Italian Serie A,N/A,GMT,2020-09-28T13:21:00.000Z,IT,2,Italian Serie A,81,TF,Relegation 2021/22,1.185332971,24302.412868,,,,TF
18,241361,Italian Serie A,N/A,GMT,2020-09-28T13:21:00.000Z,IT,2,Italian Serie A,81,TF,Winner 2021/22,1.185303592,1008566.1393980001,,,,TF
19,259241,Spanish La Liga,N/A,Europe/London,2021-08-13T19:00:00.000Z,ES,1,Spanish La Liga,117,TF,Top 4 Finish 2021/22,1.185994681,1350.5786420000002,,,,TF
20,268416,French Ligue 1,N/A,Europe/London,2018-08-11T14:00:00.000Z,FR,2,French Ligue 1,55,TF,Top 3 Finish 2021/22,1.188466808,3508.67852,,,,TF
21,268416,French Ligue 1,N/A,Europe/London,2018-08-11T14:00:00.000Z,FR,2,French Ligue 1,55,TF,Winner W/O Paris St-G 2021/22,1.186003869,32727.117618,,,,TF
22,268489,Brazilian Serie A,N/A,Europe/London,2018-04-13T22:00:00.000Z,BR,1,Brazilian Serie A,13,TF,Winner 2022/23,1.196169743,9609.227616,,,,TF
23,28428008,English National League,N/A,Europe/London,2019-05-30T10:10:00.000Z,GB,1,English National League,11086347,TF,Winner 2021/22,1.185333556,175096.75024700002,,,,TF
24,28984188,Australian A-League Men,N/A,Europe/London,2021-11-19T09:45:00.000Z,AU,2,Australian A-League Men,12117172,TF,Grand Final Winner,1.188542208,20476.940441000002,,,,TF
25,28984188,Australian A-League Men,N/A,Europe/London,2021-11-19T09:45:00.000Z,AU,2,Australian A-League Men,12117172,TF,Winning State,1.190755630,7208.046090000001,,,,TF
26,29031295,CONMEBOL Copa Libertadores,N/A,Europe/London,2021-04-20T22:15:00.000Z,NF,1,CONMEBOL Copa Libertadores,12147796,TF,Winner 2022,1.197091454,14052.720128,,,,TF
27,29193214,FIFA Women's World Cup,N/A,Europe/London,2023-08-20T04:00:00.000Z,NF,1,FIFA Women's World Cup,12220485,TF,Winner 2023,1.193885918,1751.2132100000003,,,,TF
28,30009984,Seattle Sounders,San Jose Earthquakes,Europe/London,2020-09-12T02:00:00.000Z,US,1,N/A,N/A,TF,To Score,1.172966865,0.0,,,,TF
29,30015389,Los Angeles FC,Portland Timbers,Europe/London,2020-09-14T06:26:44.000Z,GB,1,N/A,N/A,TF,Corners Match Bet,1.173070779,0.0,,,,TF
30,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192641490,0.0,,,,TF
31,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192641544,312.605,,,,TF
32,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192641557,0.0,,,,TF
33,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192641484,0.0,,,,TF
34,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192641538,2002.0474620000002,,,,TF
35,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192641542,0.0,,,,TF
36,31141486,Belgium,Netherlands,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192641545,0.0,,,,TF
37,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192641368,0.0,,,,TF
38,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192641422,0.0,,,,TF
39,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192641435,0.0,,,,TF
40,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192641362,0.0,,,,TF
41,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192641416,159.17846600000001,,,,TF
42,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192641420,0.0,,,,TF
43,31141488,Czech Republic,Switzerland,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192641423,0.0,,,,TF
44,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192641246,0.0,,,,TF
45,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192641300,48.39125400000001,,,,TF
46,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192641313,0.0,,,,TF
47,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192641240,344.615752,,,,TF
48,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192641294,299.35054800000006,,,,TF
49,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192641298,0.0,,,,TF
50,31141489,Croatia,Austria,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192641301,1044.850952,,,,TF
51,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192641124,0.0,,,,TF
52,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192641178,25.0084,,,,TF
53,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192641191,0.0,,,,TF
54,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192641118,0.0,,,,TF
55,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192641172,418.14044799999994,,,,TF
56,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192641176,0.0,,,,TF
57,31141493,Hungary,England,GMT,2022-06-04T16:00:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192641179,125.042,,,,TF
58,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192641002,0.0,,,,TF
59,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192641056,0.0,,,,TF
60,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192641069,0.0,,,,TF
61,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192640996,0.0,,,,TF
62,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192641050,125.042,,,,TF
63,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192641054,0.0,,,,TF
64,31141494,Poland,Wales,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192641057,0.0,,,,TF
65,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192640880,0.0,,,,TF
66,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192640934,0.0,,,,TF
67,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192640947,0.0,,,,TF
68,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192640874,0.0,,,,TF
69,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192640928,45.140162000000004,,,,TF
70,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192640932,0.0,,,,TF
71,31141495,France,Denmark,GMT,2022-06-03T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192640935,0.0,,,,TF
72,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Asian Handicap,1.192640758,0.0,,,,TF
73,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Correct Score,1.192640812,0.0,,,,TF
74,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Goal Lines,1.192640825,0.0,,,,TF
75,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Half Time,1.192640752,0.0,,,,TF
76,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Match Odds,1.192640806,132.54452,,,,TF
77,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 0.5 Goals,1.192640810,0.0,,,,TF
78,31141496,Spain,Portugal,GMT,2022-06-02T18:45:00.000Z,NF,7,UEFA Nations League,11984200,TF,Over/Under 2.5 Goals,1.192640813,0.0,,,,TF
79,31290200,Serbia U19,Croatia U19,GMT,2022-03-09T14:00:16.000Z,NF,1,N/A,N/A,TF,Both teams to Score?,1.195883092,0.0,,,,TF
80,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,England Stage Of Elimination,1.197056430,2847.456424,,,,TF
81,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,FIFA Golden Boot,1.197054123,13446.766596000003,,,,TF
82,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group A - To Qualify,1.197057906,0.0,,,,TF
83,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group A - Winner,1.197057359,419.328347,,,,TF
84,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group B - To Qualify,1.197057907,298.85038000000003,,,,TF
85,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group B - Winner,1.197057668,1344.4515840000001,,,,TF
86,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group C - To Qualify,1.197057908,0.0,,,,TF
87,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group C - Winner,1.197057845,356.8073470000001,,,,TF
88,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group D - To Qualify,1.197057909,195.94081400000002,,,,TF
89,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group D - Winner,1.197057874,81.652426,,,,TF
90,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group E - To Qualify,1.197057911,0.0,,,,TF
91,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group E - Winner,1.197057910,136.670906,,,,TF
92,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group F - To Qualify,1.197058030,595.8251300000001,,,,TF
93,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group F - Winner,1.197057948,21.382182000000004,,,,TF
94,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group G - To Qualify,1.197058034,0.0,,,,TF
95,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group G - Winner,1.197058033,358.3703720000001,,,,TF
96,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group H - To Qualify,1.197058036,0.0,,,,TF
97,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Group H - Winner,1.197058035,948.068444,,,,TF
98,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,To Reach Quarter Finals,1.197056165,5174.8631700000005,,,,TF
99,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,To Reach Semi-Finals,1.197055904,2487.3354640000002,,,,TF
100,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,To Reach The Final,1.197055365,993.9588579999999,,,,TF
101,31345701,FIFA World Cup,N/A,GMT,2022-04-01T08:37:52.000Z,NF,22,FIFA World Cup,12469077,TF,Winner 2022,1.145970106,1786598.0953280001,,,,TF
102,31348645,Qatar,Ecuador,GMT,2022-11-21T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093729,70.523688,,,,TF
103,31348645,Qatar,Ecuador,GMT,2022-11-21T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093579,0.0,,,,TF
104,31348646,England,Iran,GMT,2022-11-21T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093506,513.7350570000001,,,,TF
105,31348646,England,Iran,GMT,2022-11-21T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093441,0.0,,,,TF
106,31348652,Argentina,Saudi Arabia,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093368,22.632602000000002,,,,TF
107,31348652,Argentina,Saudi Arabia,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093303,0.0,,,,TF
108,31348657,Denmark,Tunisia,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093230,0.0,,,,TF
109,31348657,Denmark,Tunisia,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093165,0.0,,,,TF
110,31348659,Mexico,Poland,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093092,0.0,,,,TF
111,31348659,Mexico,Poland,GMT,2022-11-22T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093027,0.0,,,,TF
112,31348661,Belgium,Canada,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092954,716.0530130000001,,,,TF
113,31348661,Belgium,Canada,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092889,0.0,,,,TF
114,31348662,Germany,Japan,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092816,0.0,,,,TF
115,31348662,Germany,Japan,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092751,0.0,,,,TF
116,31348663,Morocco,Croatia,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092678,0.0,,,,TF
117,31348663,Morocco,Croatia,GMT,2022-11-23T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092613,0.0,,,,TF
118,31348667,Brazil,Serbia,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092540,145.924014,,,,TF
119,31348667,Brazil,Serbia,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092475,0.0,,,,TF
120,31348668,Portugal,Ghana,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092402,31.88571,,,,TF
121,31348668,Portugal,Ghana,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092337,0.0,,,,TF
122,31348669,Switzerland,Cameroon,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197092264,0.0,,,,TF
123,31348669,Switzerland,Cameroon,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197092199,0.0,,,,TF
124,31348674,Uruguay,South Korea,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197094060,0.0,,,,TF
125,31348674,Uruguay,South Korea,GMT,2022-11-24T10:00:00.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093995,32.635962,,,,TF
126,31348683,Senegal,Netherlands,GMT,2022-11-21T10:00:01.000Z,NF,2,FIFA World Cup,12469077,TF,Match Odds,1.197093922,624.959916,,,,TF
127,31348683,Senegal,Netherlands,GMT,2022-11-21T10:00:01.000Z,NF,2,FIFA World Cup,12469077,TF,Over/Under 2.5 Goals,1.197093857,0.0,,,,TF
128,31409868,Aalesunds,Molde,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198343495,0.0,,,,TF
129,31409924,Lillestrom,Sarpsborg,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198345244,0.0,,,,TF
130,31409925,Rosenborg,Sandefjord,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198344970,0.0,,,,TF
131,31409926,Kristiansund,Stromsgodset,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198345098,0.0,,,,TF
132,31409927,Odds BK,Haugesund,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198344830,0.0,,,,TF
133,31409928,Viking,Jerv,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198344690,0.0,,,,TF
134,31409929,Valerenga,Ham-Kam,GMT,2022-05-16T18:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198344577,0.0,,,,TF
135,31409982,Bodo Glimt,Tromso,GMT,2022-05-16T16:00:00.000Z,NO,1,Norwegian Eliteserien,11068551,TF,Match Odds,1.198346742,0.0,,,,TF
136,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Asian Handicap,1.198520525,16940.002429,,,,TF
137,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Both teams to Score?,1.198520571,1768.0938800000001,,,,TF
138,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Cards Bookings Odds,1.198520522,0.0,,,,TF
139,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Cards Over/Under 2.5,1.198520493,0.0,,,,TF
140,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Cards Over/Under 3.5,1.198520490,0.0,,,,TF
141,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea +1,1.198520576,0.0,,,,TF
142,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea +2,1.198520560,0.0,,,,TF
143,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea +3,1.198520563,0.0,,,,TF
144,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea Over/Under 0.5 Goals,1.198520626,0.0,,,,TF
145,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea Over/Under 1.5 Goals,1.198520623,0.0,,,,TF
146,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea Over/Under 2.5 Goals,1.198520621,0.0,,,,TF
147,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea Win To Nil,1.198520566,0.0,,,,TF
148,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Chelsea clean sheet,1.198520514,0.0,,,,TF
149,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Corners Odds,1.198520562,0.0,,,,TF
150,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Corners Over/Under 10.5,1.198520520,0.0,,,,TF
151,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Corners Over/Under 5.5,1.198520620,0.0,,,,TF
152,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Corners Over/Under 8.5,1.198520507,0.0,,,,TF
153,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Correct Score,1.198520583,15075.563688000002,,,,TF
154,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Correct Score 2 Away,1.198520518,0.0,,,,TF
155,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Correct Score 2 Home,1.198520517,38.13781,,,,TF
156,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Double Chance,1.198520575,12.5042,,,,TF
157,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Draw no Bet,1.198520559,0.0,,,,TF
158,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,First Half Goals 0.5,1.198520577,0.0,,,,TF
159,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,First Half Goals 1.5,1.198520579,0.0,,,,TF
160,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,First Half Goals 2.5,1.198520570,0.0,,,,TF
161,31419629,Chelsea,Liverpool,GMT,2022-05-14T15:45:00.000Z,GB,56,English FA Cup,30558,TF,Goal Lines,1.198520586,9858.373801,,,,TF
